ICGC DCC Project Code	ICGC Submitted Donor ID	ICGC Submitted Specimen ID	ICGC Submitted Specimen Type	ICGC Submitted Sample ID	ICGC Submitted Sequencing Strategy	ICGC Raw Data Accession	EGA Study Accession	EGA Dataset Accession	EGA Library Strategy	EGA Experiment Accession	EGA ERX Accession	EGA ERS Accession	EGA Sample Accession	EGA Run Accession	EGA Analysis Accession	EGA Raw Sequence Filename	EGA File Accession	MD5_Checksum	Unencrypted_Checksum	File Size
EOPC-DE	EOPC-063	EOPC-063_normal	Normal - blood derived	EOPC-063_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432152	ERX1686435	ERS1295038	EGAN00001422032	EGAR00001469604		WGS_PAIRED_EOPC-063_normal_SN700952_0260_BC4GJVACXX_L005_NoIndex_R1.fastq.gz	EGAF00001300618	9bb476e189f475f93e22bf8d759a8371	8da4018ee251db8ad0647cb4b8f86c16	
EOPC-DE	EOPC-063	EOPC-063_normal	Normal - blood derived	EOPC-063_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432152	ERX1686435	ERS1295038	EGAN00001422032	EGAR00001469604		WGS_PAIRED_EOPC-063_normal_SN700952_0260_BC4GJVACXX_L005_NoIndex_R2.fastq.gz	EGAF00001300619	08ac93946aff6a573c47fdaa4f2cdb1a	3c6c1d16a0b9ec35d79719bdebab758b	
EOPC-DE	EOPC-085	EOPC-085_tumor_01	Primary tumour - solid tissue	EOPC-085_tumor_01	WGS	['EGAD00001003256:EGAF00001579167:EGAF00001579168']													
EOPC-DE	EOPC-170	EOPC-170_tumor_01	Primary tumour - solid tissue	EOPC-170_tumor_01	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1645768	EGAN00001516744		EGAZ00001258685	WGS_paired_EOPC-170_tumor_01_merged.mdup.bam	EGAF00001593941	b1cf8e82860ebc4b5725fdff9de55f6b	3b26e40501daa55aca91618f7b7da469	None
EOPC-DE	EOPC-192	EOPC-192_normal	Normal - blood derived	EOPC-192_normal	WGS	['EGAD00001003256:EGAF00001590094:EGAF00001590095']													
EOPC-DE	EOPC-067	EOPC-067_tumor_01	Primary tumour - solid tissue	EOPC-067_tumor_01	WGS	['EGAD00001003256:EGAF00001579191:EGAF00001579192']													
EOPC-DE	EOPC-134	EOPC-134_tumor_01	Primary tumour - solid tissue	EOPC-134_tumor_01	WGS	['EGAD00001003256:EGAF00001590068:EGAF00001590069']													
EOPC-DE	EOPC-198	EOPC-198_normal	Normal - blood derived	EOPC-198_normal	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1643465	EGAN00001516574		EGAZ00001258321	WGS_paired_EOPC-198_normal_merged.mdup.bam	EGAF00001592120	5d4343606b8bd2e030a2cbf583f1f59b	7c620e92c3fb0808a203d6efc84e37dc	None
EOPC-DE	EOPC-131	EOPC-131_normal	Normal - blood derived	EOPC-131_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432199	ERX1686482	ERS1295054	EGAN00001422048	EGAR00001469651		WGS_PAIRED_EOPC-131_normal_ST-E00204_0035_BH2H3YALXX_L006_R1.fastq.gz	EGAF00001302089	8101e7694bf7f30c67dfc97c08a0d689	fefac1b74c2284b485abcb7d8b60928c	
EOPC-DE	EOPC-131	EOPC-131_normal	Normal - blood derived	EOPC-131_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432199	ERX1686482	ERS1295054	EGAN00001422048	EGAR00001469651		WGS_PAIRED_EOPC-131_normal_ST-E00204_0035_BH2H3YALXX_L006_R2.fastq.gz	EGAF00001302090	23246f79bed34707db9b54ffea9331dc	daee8d2dff937522cc79b1cd700fd7c4	
EOPC-DE	EOPC-139	EOPC-139_normal	Normal - blood derived	EOPC-139_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432209	ERX1686492	ERS1295062	EGAN00001422056	EGAR00001469661		WGS_PAIRED_EOPC-139_normal_ST-E00246_0024_AH2K7LALXX_L001_R2.fastq.gz	EGAF00001302110	43a3c08d6a562f862dea7adf6ae3f569	98279e21b46ee1c418e83a32376e3b15	
EOPC-DE	EOPC-139	EOPC-139_normal	Normal - blood derived	EOPC-139_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432209	ERX1686492	ERS1295062	EGAN00001422056	EGAR00001469661		WGS_PAIRED_EOPC-139_normal_ST-E00246_0024_AH2K7LALXX_L001_R1.fastq.gz	EGAF00001302109	f425584eb8f4ba05a50adbf1ca8b14ee	3df0114f7108caa5d3a563b46d5c0271	
EOPC-DE	EOPC-139	EOPC-139_normal	Normal - blood derived	EOPC-139_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432210	ERX1686493	ERS1295062	EGAN00001422056	EGAR00001469662		WGS_PAIRED_EOPC-139_normal_ST-E00240_0054_BH2K2MALXX_L001_R1.fastq.gz	EGAF00001302111	36dded34d46829e4e1001da7f62579c9	b163f2a2104a1f1352ad7a0bdafc389a	
EOPC-DE	EOPC-139	EOPC-139_normal	Normal - blood derived	EOPC-139_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432210	ERX1686493	ERS1295062	EGAN00001422056	EGAR00001469662		WGS_PAIRED_EOPC-139_normal_ST-E00240_0054_BH2K2MALXX_L001_R2.fastq.gz	EGAF00001302112	284c268981b7c93efcf0e8e6be1062b6	e81cf1c36be467631e2fe2de4cf7f34e	
EOPC-DE	EOPC-139	EOPC-139_normal	Normal - blood derived	EOPC-139_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432211	ERX1686494	ERS1295062	EGAN00001422056	EGAR00001469663		WGS_PAIRED_EOPC-139_normal_ST-E00240_0062_BH5NFFCCXX_L005_R2.fastq.gz	EGAF00001302114	281ec1c5d2800106bc97c6b90d4e6e22	6105a639b453f46e4c845e4517141848	
EOPC-DE	EOPC-139	EOPC-139_normal	Normal - blood derived	EOPC-139_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432211	ERX1686494	ERS1295062	EGAN00001422056	EGAR00001469663		WGS_PAIRED_EOPC-139_normal_ST-E00240_0062_BH5NFFCCXX_L005_R1.fastq.gz	EGAF00001302113	3b61084d7e11a1cd8a3ebebc1f5d0050	29ee69a0371b7ef751c4b3753273a99f	
EOPC-DE	LOPC-002	LOPC-002_tumor_01	Primary tumour - solid tissue	LOPC-002_tumor_01	WGS	['EGAD00001003256']													
EOPC-DE	EOPC-174	EOPC-174_tumor_01	Primary tumour - solid tissue	EOPC-174_tumor_01	WGS	['EGAD00001003256:EGAF00001590118:EGAF00001590119']													
EOPC-DE	EOPC-08	EOPC-08_tumor	Primary tumour - solid tissue	EOPC-08_tumor	WGS	['EGAS00001000400']	EGAS00001000383	EGAD00001000270	WGS	EGAX00001071849	ERX161572	ERS184534	EGAN00001085922	EGAR00001074559		EOPC-08_tumor_merged.bam.rmdup.bam.gpg	EGAF00000145190	0c828cb5cdc5aea882b284a90ab3f463	3c9d12701a00a2fd8c9f50772db366f7	
EOPC-DE	EOPC-08	EOPC-08_tumor	Primary tumour - solid tissue	EOPC-08_tumor	WGS	['EGAS00001000400']	EGAS00001000400	EGAD00001000303	WGS	EGAX00001081527	ERX190906	ERS184534	EGAN00001085922	EGAR00001085090		WGS_MATE_PAIR_EOPC-08_tumor_EMBL_run110629_GAPC01_00034_FC_70H5KAAXX_s_4_sequence.bam.gpg	EGAF00000154473	4e798f0168efe7174170b1c3b8b95e47	d48964d4fec1842e5a8647fdb79840b5	
EOPC-DE	EOPC-08	EOPC-08_tumor	Primary tumour - solid tissue	EOPC-08_tumor	WGS	['EGAS00001000400']	EGAS00001000383	EGAD00001000306	WGS	EGAX00001071849	ERX161572	ERS184534	EGAN00001085922	EGAR00001074559		EOPC-08_tumor_merged.bam.rmdup.bam.gpg	EGAF00000145190	0c828cb5cdc5aea882b284a90ab3f463	3c9d12701a00a2fd8c9f50772db366f7	
EOPC-DE	EOPC-072	EOPC-072_normal	Normal - blood derived	EOPC-072_normal	WGS	['EGAD00001003256:EGAF00001579181:EGAF00001579182']													
EOPC-DE	LOPC-023	LOPC-023_tumor_01	Primary tumour - solid tissue	LOPC-023_tumor_01	WGS	['EGAD00001003256']													
EOPC-DE	EOPC-064	EOPC-064_tumor_01	Primary tumour - solid tissue	EOPC-064_tumor_01	WGS	['EGAD00001003256:EGAF00001579197:EGAF00001579198']													
EOPC-DE	LOPC-019	LOPC-019_normal	Normal - blood derived	LOPC-019_normal	WGS	['EGAD00001003256']													
EOPC-DE	EOPC-026	EOPC-026_tumor	Primary tumour - solid tissue	EOPC-026_tumor	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-134	EOPC-134_normal	Normal - blood derived	EOPC-134_normal	WGS	['EGAD00001003256:EGAF00001590068:EGAF00001590069']													
EOPC-DE	EOPC-054	EOPC-054_normal	Normal - blood derived	EOPC-054_normal	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-110	EOPC-110_tumor_01	Primary tumour - solid tissue	EOPC-110_tumor_01	WGS	['EGAD00001003256:EGAF00001589561:EGAF00001589562']													
EOPC-DE	EOPC-088	EOPC-088_tumor_01	Primary tumour - solid tissue	EOPC-088_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432153	ERX1686436	ERS1295041	EGAN00001422035	EGAR00001469605		WGS_PAIRED_EOPC-088_tumor_01__SN935_0204_A_C48WLACXX_L007_R2.fastq.gz	EGAF00001300621	1309ba107b0492006d49e7df96f3dd73	02945a39256d7768c150b6d25a9dd90d	
EOPC-DE	EOPC-088	EOPC-088_tumor_01	Primary tumour - solid tissue	EOPC-088_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432153	ERX1686436	ERS1295041	EGAN00001422035	EGAR00001469605		WGS_PAIRED_EOPC-088_tumor_01__SN935_0204_A_C48WLACXX_L007_R1.fastq.gz	EGAF00001300620	cb029302dabb3bb232bf22271a6bf46a	511cec026fb4f5028d05a9096c1bd78c	
EOPC-DE	EOPC-088	EOPC-088_tumor_01	Primary tumour - solid tissue	EOPC-088_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432154	ERX1686437	ERS1295041	EGAN00001422035	EGAR00001469606		WGS_PAIRED_EOPC-088_tumor_01__SN935_0204_A_C48WLACXX_L008_R2.fastq.gz	EGAF00001300623	86b98742955a6f10433ffa08d325a97a	facdd2268df6e7a153e249c0b442d8ac	
EOPC-DE	EOPC-088	EOPC-088_tumor_01	Primary tumour - solid tissue	EOPC-088_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432154	ERX1686437	ERS1295041	EGAN00001422035	EGAR00001469606		WGS_PAIRED_EOPC-088_tumor_01__SN935_0204_A_C48WLACXX_L008_R1.fastq.gz	EGAF00001300622	ff08b9171963c3de08e925c142c2ad87	0153b71feb41548c64e51a82b0ec295b	
EOPC-DE	EOPC-088	EOPC-088_tumor_01	Primary tumour - solid tissue	EOPC-088_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432155	ERX1686438	ERS1295041	EGAN00001422035	EGAR00001469607		WGS_PAIRED_EOPC-088_tumor_01__SN935_0205_B_C48R4ACXX_L001_R1.fastq.gz	EGAF00001300624	107dedec396d53600b2d6dafa94b2c36	318addd31a1fa7be7271e7e6da58a339	
EOPC-DE	EOPC-088	EOPC-088_tumor_01	Primary tumour - solid tissue	EOPC-088_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432155	ERX1686438	ERS1295041	EGAN00001422035	EGAR00001469607		WGS_PAIRED_EOPC-088_tumor_01__SN935_0205_B_C48R4ACXX_L001_R2.fastq.gz	EGAF00001300625	59e3632d2baef01a2ad7b8ced4de6a56	2f0daa849e14d0866be0bd06c37099b8	
EOPC-DE	EOPC-088	EOPC-088_tumor_01	Primary tumour - solid tissue	EOPC-088_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432156	ERX1686439	ERS1295041	EGAN00001422035	EGAR00001469608		WGS_PAIRED_EOPC-088_tumor_01__SN935_0205_B_C48R4ACXX_L002_R2.fastq.gz	EGAF00001300627	1b06e23d52e5adc041f468e7bac47c8f	e78810530b5a12829729866c473894d9	
EOPC-DE	EOPC-088	EOPC-088_tumor_01	Primary tumour - solid tissue	EOPC-088_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432156	ERX1686439	ERS1295041	EGAN00001422035	EGAR00001469608		WGS_PAIRED_EOPC-088_tumor_01__SN935_0205_B_C48R4ACXX_L002_R1.fastq.gz	EGAF00001300626	56c9fc8c38b54a53a69ed3b5152f0a3a	f797747a5927b0e777c17ba8caf77dc8	
EOPC-DE	EOPC-07	EOPC-07_tumor	Primary tumour - solid tissue	EOPC-07_tumor	WGS	['EGAS00001000400']	EGAS00001000400	EGAD00001000303	WGS	EGAX00001081525	ERX190904	ERS202657	EGAN00001089457	EGAR00001085088		WGS_MATE_PAIR_EOPC-07_tumor_EMBL_run110629_GAPC01_00034_FC_70H5KAAXX_s_2_sequence.bam.gpg	EGAF00000154471	0f11d3bd08e2691c21a90744ba6f4d2f	bc9092eb58f5902bb6898fb6b84376cf	
EOPC-DE	EOPC-07	EOPC-07_tumor	Primary tumour - solid tissue	EOPC-07_tumor	WGS	['EGAS00001000400']	EGAS00001000383	EGAD00001000306	WGS	EGAX00001081555	ERX190936	ERS202657	EGAN00001089457	EGAR00001085119		EOPC-07_tumor_merged.bam.rmdup.bam.gpg	EGAF00000154502	0ca141de8fbd2931678a8d4eaaed5079	dcc38e12233e01694b6e707703b0a1ea	
EOPC-DE	EOPC-030	EOPC-030_normal	Normal - blood derived	EOPC-030_normal	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-167	EOPC-167_tumor_01	Primary tumour - solid tissue	EOPC-167_tumor_01	WGS	['EGAD00001003256:EGAF00001590128:EGAF00001590129']													
EOPC-DE	EOPC-099	EOPC-099_normal	Normal - blood derived	EOPC-099_normal	WGS	['EGAD00001003256:EGAF00001579159:EGAF00001579160']													
EOPC-DE	EOPC-087	EOPC-087_tumor_01	Primary tumour - solid tissue	EOPC-087_tumor_01	WGS	['EGAD00001003256:EGAF00001579163:EGAF00001579164']													
EOPC-DE	EOPC-126	EOPC-126_tumor_01	Primary tumour - solid tissue	EOPC-126_tumor_01	WGS	['EGAD00001003256:EGAF00001590078:EGAF00001590079']													
EOPC-DE	EOPC-145	EOPC-145_tumor_01	Primary tumour - solid tissue	EOPC-145_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432212	ERX1686495	ERS1295065	EGAN00001422059	EGAR00001469664		WGS_PAIRED_EOPC-145_tumor_01__ST-E00240_0048_AH2FGHALXX_L007_R1.fastq.gz	EGAF00001302115	092929ed96c2554a24197afb7e4b0112	7cd96c50e70067aa2a75e922fda4e2b7	
EOPC-DE	EOPC-145	EOPC-145_tumor_01	Primary tumour - solid tissue	EOPC-145_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432212	ERX1686495	ERS1295065	EGAN00001422059	EGAR00001469664		WGS_PAIRED_EOPC-145_tumor_01__ST-E00240_0048_AH2FGHALXX_L007_R2.fastq.gz	EGAF00001302116	f2d001006350444d65e4085993452ace	21fabddc9c6bbe80f6c463dc65876d4c	
EOPC-DE	EOPC-145	EOPC-145_tumor_01	Primary tumour - solid tissue	EOPC-145_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432213	ERX1686496	ERS1295065	EGAN00001422059	EGAR00001469665		WGS_PAIRED_EOPC-145_tumor_01__ST-E00240_0048_AH2FGHALXX_L008_R2.fastq.gz	EGAF00001302118	11769e613c13cefd4620787012c38417	0a83cb24b7bd0f9e24c539878a898c5a	
EOPC-DE	EOPC-145	EOPC-145_tumor_01	Primary tumour - solid tissue	EOPC-145_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432213	ERX1686496	ERS1295065	EGAN00001422059	EGAR00001469665		WGS_PAIRED_EOPC-145_tumor_01__ST-E00240_0048_AH2FGHALXX_L008_R1.fastq.gz	EGAF00001302117	44336a527dc8fd96fb81cbb0e7776e4f	104420218e6778e14f1368e3e13509ed	
EOPC-DE	EOPC-200	EOPC-200_tumor_01	Primary tumour - solid tissue	EOPC-200_tumor_01	WGS	['EGAD00001003256:EGAF00001590088:EGAF00001590089']													
EOPC-DE	EOPC-043	EOPC-043_tumor_01	Primary tumour - solid tissue	EOPC-043_tumor_01	WGS	['EGAD00001003256:EGAF00001579219:EGAF00001579220']													
EOPC-DE	EOPC-020	EOPC-020_tumor_01	Primary tumour - solid tissue	EOPC-020_tumor_01	WGS	['EGAD00001003256:EGAF00001579225:EGAF00001579226']													
EOPC-DE	EOPC-015	EOPC-015_normal	Normal - blood derived	EOPC-015_normal	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1643429	EGAN00001516538		EGAZ00001258285	WGS_paired_EOPC-015_normal_merged.mdup.bam	EGAF00001590349	a26e969f95f126e36854dcc21f2748c5	c1b8f810d9641d8c4fbffda19bf1a857	None
EOPC-DE	EOPC-176	EOPC-176_tumor_01	Primary tumour - solid tissue	EOPC-176_tumor_01	WGS	['EGAD00001003256:EGAF00001590114:EGAF00001590115']													
EOPC-DE	EOPC-069	EOPC-069_normal	Normal - blood derived	EOPC-069_normal	WGS	['EGAD00001003256:EGAF00001579187:EGAF00001579188']													
EOPC-DE	EOPC-094	EOPC-094_tumor_01	Primary tumour - solid tissue	EOPC-094_tumor_01	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1645760	EGAN00001516736		EGAZ00001258386	WGS_paired_EOPC-094_tumor_01_merged.mdup.bam	EGAF00001592645	059aa3416baf122c3e4e2a8df501e901	69dd019753700363a763b8c88fce057c	None
EOPC-DE	EOPC-176	EOPC-176_normal	Normal - blood derived	EOPC-176_normal	WGS	['EGAD00001003256:EGAF00001590114:EGAF00001590115']													
EOPC-DE	LOPC-022	LOPC-022_normal	Normal - blood derived	LOPC-022_normal	WGS	['EGAD00001003256']													
EOPC-DE	LOPC-035	LOPC-035_normal	Normal - blood derived	LOPC-035_normal	WGS	['EGAD00001003256']													
EOPC-DE	EOPC-107	EOPC-107_normal	Normal - blood derived	EOPC-107_normal	WGS	['EGAD00001003256:EGAF00001589565:EGAF00001589566']													
EOPC-DE	EOPC-103	EOPC-103_normal	Normal - blood derived	EOPC-103_normal	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1645756	EGAN00001516732		EGAZ00001258677	WGS_paired_EOPC-103_normal_merged.mdup.bam	EGAF00001593949	948d66808274f32a1ab203249098847f	213924a2f30c1a63ed2e80ab6abe9f99	None
EOPC-DE	LOPC-019	LOPC-019_tumor_01	Primary tumour - solid tissue	LOPC-019_tumor_01	WGS	['EGAD00001003256']													
EOPC-DE	EOPC-050	EOPC-050_tumor_01	Primary tumour - solid tissue	EOPC-050_tumor_01	WGS	['EGAD00001003256:EGAF00001579209:EGAF00001579210']													
EOPC-DE	EOPC-053	EOPC-053_normal	Normal - blood derived	EOPC-053_normal	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-099	EOPC-099_tumor_01	Primary tumour - solid tissue	EOPC-099_tumor_01	WGS	['EGAD00001003256:EGAF00001579159:EGAF00001579160']													
EOPC-DE	EOPC-078	EOPC-078_normal	Normal - blood derived	EOPC-078_normal	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1643437	EGAN00001516546		EGAZ00001258293	WGS_paired_EOPC-078_normal_merged.mdup.bam	EGAF00001591475	8187fde9a642d15c4d18702789d42b6d	a5d81a128fbc8ebd847baecda7edf577	None
EOPC-DE	EOPC-181	EOPC-181_tumor_01	Primary tumour - solid tissue	EOPC-181_tumor_01	WGS	['EGAD00001003256:EGAF00001590104:EGAF00001590105']													
EOPC-DE	EOPC-187	EOPC-187_tumor_01	Primary tumour - solid tissue	EOPC-187_tumor_01	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1643454	EGAN00001516563		EGAZ00001258310	WGS_paired_EOPC-187_tumor_01_merged.mdup.bam	EGAF00001592131	56eb3ac8e97864ad9b5d5261a3e0bdb2	8c73d46b7af542284cb30ed9dff36ba6	None
EOPC-DE	EOPC-126	EOPC-126_normal	Normal - blood derived	EOPC-126_normal	WGS	['EGAD00001003256:EGAF00001590078:EGAF00001590079']													
EOPC-DE	EOPC-072	EOPC-072_tumor_01	Primary tumour - solid tissue	EOPC-072_tumor_01	WGS	['EGAD00001003256:EGAF00001579181:EGAF00001579182']													
EOPC-DE	EOPC-182	EOPC-182_tumor_01	Primary tumour - solid tissue	EOPC-182_tumor_01	WGS	['EGAD00001003256:EGAF00001590102:EGAF00001590103']													
EOPC-DE	EOPC-046	EOPC-046_normal	Normal - blood derived	EOPC-046_normal	WGS	['EGAD00001003256:EGAF00001579213:EGAF00001579214']													
EOPC-DE	LOPC-032	LOPC-032_normal	Normal - blood derived	LOPC-032_normal	WGS	['EGAD00001003256']													
EOPC-DE	LOPC-036	LOPC-036_normal	Normal - blood derived	LOPC-036_normal	WGS	['EGAD00001003256']													
EOPC-DE	LOPC-036	LOPC-036_tumor_01	Primary tumour - solid tissue	LOPC-036_tumor_01	WGS	['EGAD00001003256']													
EOPC-DE	EOPC-068	EOPC-068_normal	Normal - blood derived	EOPC-068_normal	WGS	['EGAD00001003256:EGAF00001579189:EGAF00001579190']													
EOPC-DE	EOPC-118	EOPC-118_tumor_01	Primary tumour - solid tissue	EOPC-118_tumor_01	WGS	['EGAD00001003256:EGAF00001590080:EGAF00001590081']													
EOPC-DE	EOPC-081	EOPC-081_tumor_01	Primary tumour - solid tissue	EOPC-081_tumor_01	WGS	['EGAD00001003256:EGAF00001579175:EGAF00001579176']													
EOPC-DE	EOPC-130	EOPC-130_normal	Normal - blood derived	EOPC-130_normal	WGS	['EGAD00001003256:EGAF00001590072:EGAF00001590073']													
EOPC-DE	LOPC-002	LOPC-002_normal	Normal - blood derived	LOPC-002_normal	WGS	['EGAD00001003256']													
EOPC-DE	EOPC-016	EOPC-016_normal	Normal - blood derived	EOPC-016_normal	WGS	['EGAD00001003256:EGAF00001579227:EGAF00001579228']													
EOPC-DE	EOPC-168	EOPC-168_tumor_01	Primary tumour - solid tissue	EOPC-168_tumor_01	WGS	['EGAD00001003256:EGAF00001590126:EGAF00001590127']													
EOPC-DE	EOPC-040	EOPC-040_tumor_01	Primary tumour - solid tissue	EOPC-040_tumor_01	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-048	EOPC-048_tumor_01	Primary tumour - solid tissue	EOPC-048_tumor_01	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-057	EOPC-057_normal	Normal - blood derived	EOPC-057_normal	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-171	EOPC-171_tumor_01	Primary tumour - solid tissue	EOPC-171_tumor_01	WGS	['EGAD00001003256:EGAF00001590124:EGAF00001590125']													
EOPC-DE	EOPC-166	EOPC-166_normal	Normal - blood derived	EOPC-166_normal	WGS	['EGAD00001003256:EGAF00001590130:EGAF00001590131']													
EOPC-DE	EOPC-091	EOPC-091_normal	Normal - blood derived	EOPC-091_normal	WGS	['EGAD00001003256:EGAF00001579161:EGAF00001579162']													
EOPC-DE	EOPC-022	EOPC-022_tumor	Primary tumour - solid tissue	EOPC-022_tumor	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-010	EOPC-010_tumor	Primary tumour - solid tissue	EOPC-010_tumor	WGS	['EGAS00001000400']	EGAS00001000383	EGAD00001000270	WGS	EGAX00001071833	ERX161556	ERS184518	EGAN00001085906	EGAR00001074543		EOPC-010_tumor_merged.bam.rmdup.bam.gpg	EGAF00000145174	7be22e498f94ba100c26b489c9c696b7	14f652b901c165fa0b5a6659ca03d3bb	
EOPC-DE	EOPC-010	EOPC-010_tumor	Primary tumour - solid tissue	EOPC-010_tumor	WGS	['EGAS00001000400']	EGAS00001000400	EGAD00001000303	WGS	EGAX00001081509	ERX190888	ERS184518	EGAN00001085906	EGAR00001085072		WGS_MATE_PAIR_EOPC-010_tumor_EMBL_run110629_HWI-EAS225_00062_FC_62K8TAAXX_s_2_sequence.bam.gpg	EGAF00000154455	a36717380ce84289dcc111a656b18bf8	64f1dfd444c8ee5fcb5e91b24c134436	
EOPC-DE	EOPC-010	EOPC-010_tumor	Primary tumour - solid tissue	EOPC-010_tumor	WGS	['EGAS00001000400']	EGAS00001000383	EGAD00001000306	WGS	EGAX00001071833	ERX161556	ERS184518	EGAN00001085906	EGAR00001074543		EOPC-010_tumor_merged.bam.rmdup.bam.gpg	EGAF00000145174	7be22e498f94ba100c26b489c9c696b7	14f652b901c165fa0b5a6659ca03d3bb	
EOPC-DE	EOPC-169	EOPC-169_normal	Normal - blood derived	EOPC-169_normal	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1643449	EGAN00001516558		EGAZ00001258303	WGS_paired_EOPC-169_normal_merged.mdup.bam	EGAF00001591465	101cbaabbbc329268a54aac4542e74d5	82d4fecbc04e29846fc6569e300fe77b	None
EOPC-DE	EOPC-060	EOPC-060_tumor_01	Primary tumour - solid tissue	EOPC-060_tumor_01	WGS	['EGAD00001003256:EGAF00001579203:EGAF00001579204']													
EOPC-DE	EOPC-032	EOPC-032_normal	Normal - blood derived	EOPC-032_normal	WGS	['EGAD00001003256']													
EOPC-DE	EOPC-022	EOPC-022_normal	Normal - blood derived	EOPC-022_normal	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-103	EOPC-103_tumor_01	Primary tumour - solid tissue	EOPC-103_tumor_01	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1645765	EGAN00001516741		EGAZ00001258682	WGS_paired_EOPC-103_tumor_01_merged.mdup.bam	EGAF00001593944	1b4a845a626774b9f481034a95299022	d017e773d0ee8d7920265762187fdcb5	None
EOPC-DE	LOPC-029	LOPC-029_normal	Normal - blood derived	LOPC-029_normal	WGS	['EGAD00001003256']													
EOPC-DE	EOPC-143	EOPC-143_tumor_01	Primary tumour - solid tissue	EOPC-143_tumor_01	WGS	['EGAD00001003256:EGAF00001590056:EGAF00001590057']													
EOPC-DE	EOPC-01	EOPC-01_normal	Normal - blood derived	EOPC-01_normal	WGS	['EGAS00001000400']	EGAS00001000383	EGAD00001000270	WGS	EGAX00001071836	ERX161559	ERS184521	EGAN00001085909	EGAR00001074546		EOPC-01_normal_merged.bam.rmdup.bam.gpg	EGAF00000145177	4c3e45e5c84cf664c2e54bd7deb10ec6	50898f879b77b46dd8c662b73c5e2fd2	
EOPC-DE	EOPC-01	EOPC-01_normal	Normal - blood derived	EOPC-01_normal	WGS	['EGAS00001000400']	EGAS00001000400	EGAD00001000303	WGS	EGAX00001081512	ERX190891	ERS184521	EGAN00001085909	EGAR00001085075		WGS_MATE_PAIR_EOPC-01_normal_EMBL_run110418_HWUSI-EAS702_00049_FC_62PK9AAXX_s_8_sequence.bam.gpg	EGAF00000154458	e9425d07d658152418cd03ffbaed244b	5c4358b78e214792a16a7d44afd7070f	
